#key,Label,JLabel,LayoutId,PopRange,RandomPopRange00,RandomPopRange01,RandomPopRange02,RandomPopRange03,RandomPopRange04,RandomPopRange05,RandomPopRange06,RandomPopRange07,IdleRange,DepopRange,BNpcName,BaseId,BaseNpc,LayoutLabel,Customize,Equipment,Alias,Team,NormalAI,RelativePopBaseNpc,AppearAct,SignAct,StartAct,CompleteAct,SuccessAct,FailureAct,StartTarget,TargetName,NormalTalkEvent,StartTalkEvent,TradeTalkEvent,RuleExTalkEvent,DeadGimmickAction,GimmickTalkEvent,GimmickTalkGimmickAction,EventAction,EventActionGimmickAction,BeforeStartYell,RunningYell,WaitEndYell,BattleYell,DyingYell,DeadReinforcementGroup,AppearYell,EscapeYell,DeadYell,SuccessYell,FailureYell,FateOrder,LifeTime,Channeling,ChannelingStatus,OwnerNpc,FollowTargetNpc,NpcReplace,EntryType,ParamBonus,AIType,BossAI,MoveAI,ContinueMoveAI,ActiveType,PopDirectionType,RelativePopType,RepopTime,DistributeType,Contribution,CreateHideType,WanderingRange,TerritoryRadius,DyingHpRate,DyingType,DyingTargetStatus,MoveSpeed,Link,TargetStatus,ForceBattle,Collision,PriorityActorType,FollowerFormation,LocalProgress,InvisibilityGroup,TodoCountIndex,LayoutPopCondition,IsENpcMode,IsTurn,IsObjective,IsRepop,IsDyingENpc,Immortal,NeedLvSync,FixedHpRate,IsAccessRestraint
#キー,ラベル,日本語ラベル,配置ID,ポップレンジ,ポップレンジ,ポップレンジ,ポップレンジ,ポップレンジ,ポップレンジ,ポップレンジ,ポップレンジ,ポップレンジ,出現用レンジ,撤退用レンジ,BNPC名前,ベースID,引き継ぎ元のNPC,レイアウトラベル,カスタマイズ,装備,別名,チーム,通常思考,相対ポップ基準NPC,出現行動,予兆行動,開始行動,達成行動,成功行動,失敗行動,初期ターゲット,ターゲット名,通常トークイベント,FATE開始トークイベント,納品トークイベント,ルール拡張トークイベント,死亡時ギミックアクション,ギミックトークイベント,ギミックトークはい選択時ギミックアクション,イベントアクション,イベントアクション成功時ギミックアクション,開始前エール,FATE発生中エール,終了待ち中エール,バトル中エール,瀕死中エール,死亡時に呼ぶ増援グループ,出現エール,撤退エール,死亡エール,FATE成功エール,FATE失敗エール,命令,寿命,チャネリング対象,チャネリングステータス,オーナーNPC,追従対象NPC,置換ラベル,エントリータイプ,パラメータ補正,AIタイプ,ボスAI,移動AIタイプ,引き継ぎ用移動AIタイプ,アクティブタイプ,ポップ向きタイプ,相対ポップタイプ,リポップ時間,貢献度タイプ,貢献ポイント,不可視ポップタイプ,ワンダリング距離,なわばり半径,瀕死にするHP率,瀕死時行動タイプ,瀕死時ターゲット状態,移動速度,リンク,ターゲット状態,強制バトル,コリジョン,優先アクタータイプ,追従者隊形,ローカル進行度,不可視グループ,TODO用のカウンタインデックス,レイアウトポップ条件,ENPCモード？,ターン,目的となる相手？,リポップする？,瀕死時ENPC化,不死身,レベルシンクしないと使えない,HP倍率固定,アクセス抑制
#Key,keyAlias,keyDevcode,"lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(BNpcName,key)","lookup(BNpcBase, key) | lookup(ENpcBase, key) | lookup(EObj, key)","lookup(FateNpc,key)|u_int16","lookup(FateLayoutLabel,key)|u_int16","lookup(BNpcCustomize, key) | u_int16","lookup(NpcEquip, key) | u_int16","lookup(FateNpcAlias,key)|u_int16","lookup(FateParam,param)|u_int16","lookup(Gambit, key) | lookup(Behavior, key)  | lookup(FateParam,param) | u_int16","lookup(FateNpc,key)|u_int16","lookup(FateAct,key)|u_int16","lookup(FateAct,key)|u_int16","lookup(FateAct,key)|u_int16","lookup(FateAct,key)|u_int16","lookup(FateAct,key)|u_int16","lookup(FateAct,key)|u_int16","lookup(FateTargetList,key)|u_int16","lookup(FateTarget,key)|u_int16","lookup(FateEvent,key)|u_int16","lookup(FateEvent,key)|u_int16","lookup(FateEvent,key)|u_int16","lookup(FateEvent,key)|u_int16","lookup(FateGimmickAction, key) | u_int16","lookup(FateEvent,key)|u_int16","lookup(FateGimmickAction, key) | u_int16","lookup(EventAction,key)|u_int16","lookup(FateGimmickAction, key) | u_int16","lookup(FateArrayNpcYell,key)|u_int16","lookup(FateArrayNpcYell,key)|u_int16","lookup(FateArrayNpcYell,key)|u_int16","lookup(FateArrayNpcYell,key)|u_int16","lookup(FateArrayNpcYell,key)|u_int16","lookup(FatePopGroup,key)|u_int16","lookup(NpcYell,key)|u_int16","lookup(NpcYell,key)|u_int16","lookup(NpcYell,key)|u_int16","lookup(NpcYell,key)|u_int16","lookup(NpcYell,key)|u_int16","lookup(FateOrder,key)|u_int16",u_int16,"lookup(FateNpc,key)|u_int16","lookup(StatusParam, key)|u_int16","lookup(FateNpc, key) | u_int16","lookup(FateNpc, key) | u_int16","lookup(FateNpcReplace,key)|u_int8","lookup(FateNpcType,key)|u_int8","lookup(FateNpcParamBonus, key) | u_int8","lookup(FateAIType, key) | u_int8","lookup(FateBossAI,key)|u_int8","lookup(MoveAI,key)|u_int8","lookup(MoveAI, key) | lookup(FateParam,param) | u_int8","lookup(ActiveType,key)|u_int8","lookup(FatePopDirectionType, key) | u_int8","lookup(FateRelativePopType,key)|u_int8",u_int8,"lookup(FateContributionType,key)|u_int8",u_int8,"lookup(FateCreateHideType, key) | u_int8",u_int8,u_int8,u_int8,"lookup(FateDyingType,key) | u_int8","lookup(FateParam, param) | u_int8","lookup(FateMoveType, key) | u_int8","lookup(FateNpcLink,key)|u_int8","lookup(FateParam,param)|u_int8","lookup(FateParam,param)|u_int8","lookup(FateParam,param)|u_int8","lookup(FateParam, param) | u_int8","lookup(FateFollowFormation, key) | u_int8","lookup(FateParam, param) | u_int8",u_int8,int8,boolean,boolean,boolean,boolean,boolean,boolean,boolean,boolean,boolean,boolean
5386,,N4F1_009_味方_001_003,0,0,0,0,0,0,0,0,0,0,0,8049740,0,0,5339,0,0,0,0,0,0,0,2,0,0,0,5576,1,93,12,0,0,0,0,0,0,0,0,0,0,0,0,577,0,2622,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,0,0,0,0,1,0,0
5387,,N4F1_009_味方_001_004,0,0,0,0,0,0,0,0,0,0,0,8049740,0,0,5340,0,0,0,0,0,0,0,2,0,0,0,5575,1,96,14,0,0,0,0,0,0,0,0,0,0,0,0,577,0,2623,0,0,0,0,8708,0,0,0,0,0,0,0,1,9,0,0,0,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,0,0,0,0,1,0,0
5388,,N4F1_009_味方_001_005,8049723,0,0,0,0,0,0,0,0,0,8034704,8049740,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5576,1,93,11,0,0,0,0,0,0,0,0,0,0,0,0,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,255,0,0,0,120,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,0,1,0,0,1,0,0
5389,,N4F1_009_味方_001_006,8049724,0,0,0,0,0,0,0,0,0,8034704,8049740,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5576,1,96,13,0,0,0,0,0,0,0,0,0,0,0,0,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,255,0,0,0,120,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,0,1,0,0,1,0,0
5390,,N4F1_009_味方_002_001,0,8034707,0,0,0,0,0,0,0,0,8034704,8049740,0,0,5346,0,0,0,0,0,0,0,2,0,0,0,5575,1,93,11,0,0,0,0,0,0,0,0,0,0,0,0,577,0,2620,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,0,0,0,0,1,0,0
5391,,N4F1_009_味方_002_002,0,8034707,0,0,0,0,0,0,0,0,8034704,8049740,0,0,5347,0,0,0,0,0,0,0,2,0,0,0,5576,1,96,13,0,0,0,0,0,0,0,0,0,0,0,0,577,0,2621,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,0,0,0,0,1,0,0
5392,,N4F1_009_味方_003_001,0,8034707,0,0,0,0,0,0,0,0,8034704,8049740,8845,10935,0,0,0,0,0,0,0,0,2,0,0,0,5575,1,93,11,0,0,0,0,0,0,0,0,0,0,0,0,577,0,0,0,0,0,0,8707,0,0,0,0,0,0,0,1,9,0,0,0,255,0,0,0,60,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,0,1,0,0,1,0,0
5393,,N4F1_009_味方_003_002,0,8034707,0,0,0,0,0,0,0,0,8034704,8049740,8845,10937,0,0,625,0,0,0,0,0,2,0,0,0,5576,1,96,13,0,0,0,0,0,0,0,0,0,0,0,0,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,255,0,0,0,60,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,0,1,0,0,1,0,0
5394,,N4F1_009_味方_003_003,0,8034707,0,0,0,0,0,0,0,0,8034704,8049740,8845,10940,0,0,0,0,0,0,0,0,2,0,0,0,5576,1,93,12,0,0,0,0,0,0,0,0,0,0,0,0,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,255,0,0,0,60,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,0,1,0,0,1,0,0
5395,,N4F1_009_味方_003_004,0,8034707,0,0,0,0,0,0,0,0,8034704,8049740,8845,10936,0,0,0,0,0,0,0,0,2,0,0,0,5575,1,96,14,0,0,0,0,0,0,0,0,0,0,0,0,577,0,0,0,0,0,0,8708,0,0,0,0,0,0,0,1,9,0,0,0,255,0,0,0,60,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,0,1,0,0,1,0,0
5396,,N4F3_001_モルド,8037748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5787,0,5798,0,1,5933,0,0,523,0,0,0,0,0,0,0,0,0,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,255,1,0,0,0,0,2,0,10,0,0,1,0,1,0,2,0,0,0,0,255,0,-1,0,1,1,0,0,0,1,1,0,0
5397,,N4F3_001_相棒,8037749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5934,2,0,0,0,0,0,0,0,0,0,0,0,0,0,666,0,0,0,0,0,0,0,446,0,0,0,0,0,0,1,9,0,0,1,255,0,0,0,0,0,2,1,10,0,0,1,0,1,0,2,0,0,0,0,255,0,-1,0,1,1,1,0,0,1,1,0,0
5398,,N4F3_001_敵_000,0,8037759,0,0,0,0,0,0,0,0,0,0,8949,11236,0,0,0,0,0,0,0,0,2,0,4964,0,6349,6351,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,255,1,1,0,0,0,2,1,10,40,0,1,0,1,0,2,0,0,0,0,255,0,-1,0,1,1,1,0,0,0,1,0,0
5399,,N4F3_001_敵_001,0,8037839,0,0,0,0,0,0,0,0,0,0,8949,11236,0,0,0,0,0,0,0,0,2,0,0,0,6349,6351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,255,0,1,0,0,0,2,1,10,40,0,1,0,1,0,2,0,0,0,0,255,0,-1,0,1,0,1,0,0,0,1,0,0
5400,,N4F3_001_敵_002,0,8049858,0,0,0,0,0,0,0,0,0,0,8949,11236,0,0,0,0,0,0,0,0,5815,0,0,0,6349,6351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,255,0,1,0,0,0,2,1,10,40,0,1,0,1,0,2,0,0,0,0,255,0,-1,0,1,0,1,0,0,0,1,0,0
5401,,N4F3_001_敵_003,0,8049859,0,0,0,0,0,0,0,0,0,0,8949,11236,0,0,0,0,0,0,0,0,6347,0,0,0,6349,6351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,255,0,1,0,0,0,2,1,10,40,0,1,0,1,0,2,0,0,0,0,255,0,-1,0,1,0,1,0,0,0,1,0,0
5402,,N4F3_002_モルド,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5396,0,0,0,0,0,0,0,2,5604,5816,0,1,5938,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,2,0,0,0,0,255,0,-1,0,1,1,0,0,0,1,1,0,0
5403,,N4F3_002_相棒,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5397,0,0,0,0,0,30826,0,2,4966,5814,0,1,5939,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,447,0,0,0,0,0,0,1,9,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,2,0,0,0,0,255,0,-1,0,1,1,0,0,0,1,1,0,0
5404,,N4F3_002_敵_000,0,8038314,0,0,0,0,0,0,0,0,8049870,8038314,8950,11237,0,0,0,0,0,0,0,0,2,0,4964,0,6291,6291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,255,1,0,0,0,0,2,0,10,40,0,1,0,1,0,2,0,0,0,0,255,0,-1,0,0,0,1,0,0,0,1,0,0
5405,,N4F3_002_敵_001,0,8049871,0,0,0,0,0,0,0,0,8049870,8049871,8950,11237,0,0,0,0,0,0,0,0,2,0,4964,0,6291,6291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,255,1,0,0,0,0,2,0,10,40,0,1,0,1,0,2,0,0,0,0,255,0,-1,0,0,0,1,0,0,0,1,0,0
5406,,N4F3_002_敵_002,0,8038314,0,0,0,0,0,0,0,0,8049874,8038314,8950,11237,0,0,0,0,0,0,0,0,2,0,0,0,6291,6291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,255,0,0,0,0,0,2,0,10,40,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,1,1,0,0,1,0,0
5407,,N4F3_002_敵_003,0,8049871,0,0,0,0,0,0,0,0,8049873,8049871,8950,11237,0,0,0,0,0,0,0,0,2,0,0,0,6291,6291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,255,0,0,0,0,0,2,0,10,40,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,1,1,0,0,1,0,0
5408,,N4F5_VIERA_05_味方_人_001_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5249,0,0,0,0,0,0,0,2,5374,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5409,,N4F5_VIERA_05_味方_人_002_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5250,0,0,0,0,0,0,0,2,5375,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5410,,N4F5_VIERA_05_味方_人_003_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5251,0,0,0,0,0,0,0,2,5376,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5411,,N4F5_VIERA_05_味方_人_004_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5252,0,0,0,0,0,0,0,2,5377,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5412,,N4F5_VIERA_05_味方_グリフォン_001_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5253,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5413,,N4F5_VIERA_05_味方_グリフォン_002_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5254,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5414,,N4F5_VIERA_05_味方_グリフォン_003_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5255,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5415,,N4F5_VIERA_05_味方_グリフォン_004_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5256,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5416,,N4F5_VIERA_06_味方_人_001_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5262,0,0,0,0,0,0,0,2,5403,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5417,,N4F5_VIERA_06_味方_人_002_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5263,0,0,0,0,0,0,0,2,5404,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5418,,N4F5_VIERA_06_味方_人_003_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5264,0,0,0,0,0,0,0,2,5405,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5419,,N4F5_VIERA_06_味方_人_004_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5265,0,0,0,0,0,0,0,2,5406,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5420,,N4F5_VIERA_06_味方_グリフォン_001_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5266,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5421,,N4F5_VIERA_06_味方_グリフォン_002_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5267,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5422,,N4F5_VIERA_06_味方_グリフォン_003_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5268,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5423,,N4F5_VIERA_06_味方_グリフォン_004_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5269,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5424,,N4F5_VIERA_07_味方_人_001_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5275,0,0,0,0,0,0,0,2,5432,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5425,,N4F5_VIERA_07_味方_人_002_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5276,0,0,0,0,0,0,0,2,5433,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5426,,N4F5_VIERA_07_味方_人_003_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5277,0,0,0,0,0,0,0,2,5434,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5427,,N4F5_VIERA_07_味方_人_004_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5278,0,0,0,0,0,0,0,2,5435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5428,,N4F5_VIERA_07_味方_グリフォン_001_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5279,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5429,,N4F5_VIERA_07_味方_グリフォン_002_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5280,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5430,,N4F5_VIERA_07_味方_グリフォン_003_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5281,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5431,,N4F5_VIERA_07_味方_グリフォン_004_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5282,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5432,,N4F5_VIERA_08_味方_人_001_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5288,0,0,0,0,0,0,0,2,5457,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5433,,N4F5_VIERA_08_味方_人_002_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5289,0,0,0,0,0,0,0,2,5458,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
5434,,N4F5_VIERA_08_味方_人_003_引き継ぎ用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5290,0,0,0,0,0,0,0,2,5459,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
